Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
08/22/2016 19:30:51.549 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	FileUIKit	iam60	Information 	[ConnectedServicesCallback] ServicesNotification {"AddedServices": 0, "TypeOfAddedServices": "", "RemovedServices": 0, "TypeOfRemovedServices": ""}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.549 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	OfficeServicesManager	a11to	Information 	[OfficeServicesManagerBase] GetConnectedServices {"Message": "GetConnectedServices() returned synchronously.", "UserId": null, "Capabilities": 16385, "Options": 6}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.551 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Proxy", "Url": "<Url is PII>", "AuthScheme": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.551 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityDocToServiceMapping	azr7p	Information 	[DocToServiceMapping] GetLiveIdServiceParams {"Message": "No service params for Url.", "Url": "<Url is PII>", "DomainOnly": false}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.551 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Server", "Url": "<Url is PII>", "AuthScheme": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.571 	com.microsoft.Word	0xb039f000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzdd	Information 	[COfficeCredStore] InitInstance {"Message": "InitInstance succeeded!"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.576 	com.microsoft.Word	0xb039f000	                        com.microsoft.Word	OfficeServicesManager	a1t8f	Information 	OfficeServicesManagerBase::GetConnectedServices {"Message": "GetConnectedServices() was called."}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.576 	com.microsoft.Word	0xb039f000	                        com.microsoft.Word	FileUIKit	iam60	Information 	[ConnectedServicesCallback] ServicesNotification {"AddedServices": 0, "TypeOfAddedServices": "", "RemovedServices": 0, "TypeOfRemovedServices": ""}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.576 	com.microsoft.Word	0xb039f000	                        com.microsoft.Word	OfficeServicesManager	a11to	Information 	[OfficeServicesManagerBase] GetConnectedServices {"Message": "GetConnectedServices() returned synchronously.", "UserId": null, "Capabilities": 16385, "Options": 22}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.625 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	OfficeSpace_DesktopClickstream	ibur2	Information 	Clickstream Logging {"tcid": 23392, "tcidParent": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.664 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Wincrypto	ib01p	Information 	CreateDataRefFromSecKeyRef Performance {"Seconds": 2001-01-01T00:00:00Z}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.AXTableEditing", "Flight Name": "ofdqmachtdaur40"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.AXTableEditing", "FlightName": "ofdqmachtdaur40", "TreatmentValue": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
